2020,1,Indonésia,"Fibras sintéticas ou artificiais, descontínuas",Santa Catarina,MARITIMA,11980933
2020,1,Argentina,Alumínio e suas obras,Santa Catarina,MARITIMA,11976919
2020,9,Argentina,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",Santa Catarina,RODOVIARIA,11975887
2020,11,China,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,11969711
2020,1,Alemanha,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,11911906
2020,11,Taiwan (Formosa),Plásticos e suas obras,Santa Catarina,MARITIMA,11863912
2020,1,Colômbia,Plásticos e suas obras,Santa Catarina,MARITIMA,11853136
2020,9,Argentina,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,RODOVIARIA,11769591
2020,12,Argentina,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,RODOVIARIA,11756370
2020,10,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,11700882
2020,9,China,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,11654234
2020,6,China,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",Santa Catarina,MARITIMA,11638615
2020,3,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,11618471
2020,12,Coreia do Sul,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,11481889
2020,7,China,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,11432756
2020,2,Coreia do Sul,Plásticos e suas obras,Santa Catarina,MARITIMA,11414907
2020,8,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,11397949
2020,11,China,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Santa Catarina,AEREA,11372540
2020,10,Argentina,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,RODOVIARIA,11318028
2020,2,China,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,11253450
2020,1,Malásia,Borracha e suas obras,Santa Catarina,MARITIMA,11241090
2020,9,China,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",Santa Catarina,MARITIMA,11218998
2020,9,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,11216917
2020,7,China,Borracha e suas obras,Santa Catarina,MARITIMA,11210828
2020,1,China,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",Santa Catarina,MARITIMA,11191490
2020,11,Catar,Adubos (fertilizantes),Santa Catarina,MARITIMA,11185250
2020,10,China,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",Santa Catarina,MARITIMA,11172628
2020,2,China,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,11140482
2020,11,Alemanha,Plásticos e suas obras,Santa Catarina,MARITIMA,10977014
2020,11,México,Cobre e suas obras,Santa Catarina,MARITIMA,10964093
2020,8,Argélia,Adubos (fertilizantes),Santa Catarina,MARITIMA,10884966
2020,3,Argentina,Alumínio e suas obras,Santa Catarina,MARITIMA,10876624
2020,1,Coreia do Sul,Plásticos e suas obras,Santa Catarina,MARITIMA,10834706
2020,10,Argentina,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",Santa Catarina,RODOVIARIA,10780335
2020,12,China,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",Santa Catarina,MARITIMA,10752432
2020,4,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,10728930
2020,5,China,Alumínio e suas obras,Santa Catarina,MARITIMA,10664210
2020,10,Estados Unidos,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,10625814
