Ano,Mês,País Importado,Produto,UF Importadora,Via,FOB (US$)
12,Argentina,Cereais,Santa Catarina,RODOVIARIA,643752
3,Taiwan (Formosa),Borracha e suas obras,Santa Catarina,MARITIMA,643599
7,Estados Unidos,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,Santa Catarina,MARITIMA,643405
9,Hungria,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,Santa Catarina,MARITIMA,641696
7,Argentina,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",Santa Catarina,RODOVIARIA,641102
7,Espanha,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,MARITIMA,640660
5,Reino Unido,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",Santa Catarina,AEREA,640483
8,Itália,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,640153
4,Argentina,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",Santa Catarina,RODOVIARIA,639785
4,Taiwan (Formosa),"Fibras sintéticas ou artificiais, descontínuas",Santa Catarina,MARITIMA,639756
11,Países Baixos (Holanda),"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,639354
1,Índia,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",Santa Catarina,MARITIMA,638325
9,Uruguai,Cacau e suas preparações,Santa Catarina,RODOVIARIA,638198
3,Chile,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,RODOVIARIA,637966
8,Paraguai,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",Santa Catarina,RODOVIARIA,637500
8,Coreia do Sul,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,637261
7,Estados Unidos,Plásticos e suas obras,Santa Catarina,AEREA,635953
6,Bélgica,Produtos farmacêuticos,Santa Catarina,AEREA,635939
7,Tailândia,Plásticos e suas obras,Santa Catarina,MARITIMA,635804
10,Coreia do Sul,Borracha e suas obras,Santa Catarina,MARITIMA,635716
3,Países Baixos (Holanda),"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,635542
11,Taiwan (Formosa),"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",Santa Catarina,MARITIMA,635485
1,França,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,635214
3,México,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",Santa Catarina,MARITIMA,634493
1,China,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",Santa Catarina,MARITIMA,634268
2,Alemanha,Produtos farmacêuticos,Santa Catarina,MARITIMA,632637
11,Colômbia,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",Santa Catarina,MARITIMA,632593
7,Espanha,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,631879
6,Paraguai,"Vestuário e seus acessórios, de malha",Santa Catarina,RODOVIARIA,631163
1,Peru,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,MARITIMA,631033
9,Espanha,"Sal; enxofre; terras e pedras; gesso, cal e cimento",Santa Catarina,MARITIMA,630875
4,Áustria,Plásticos e suas obras,Santa Catarina,MARITIMA,630525
11,China,Outros metais comuns; ceramais (cermets); obras dessas matérias,Santa Catarina,MARITIMA,630477
4,Espanha,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",Santa Catarina,MARITIMA,630297
5,Argentina,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",Santa Catarina,RODOVIARIA,630215
4,Peru,Zinco e suas obras,Santa Catarina,MARITIMA,629808
10,Espanha,"Gomas, resinas e outros sucos e extratos vegetais",Santa Catarina,MARITIMA,629807
11,Itália,Produtos farmacêuticos,Santa Catarina,AEREA,629744
12,Argentina,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",Santa Catarina,RODOVIARIA,629409
2,Índia,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",Santa Catarina,MARITIMA,628823
5,Peru,Plásticos e suas obras,Santa Catarina,MARITIMA,628782
11,China,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,Santa Catarina,MARITIMA,628379
12,Argentina,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",Santa Catarina,RODOVIARIA,628065
11,Espanha,Produtos químicos orgânicos,Santa Catarina,MARITIMA,627947
12,Colômbia,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,627901
2,França,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Santa Catarina,MARITIMA,627642
3,Suécia,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Santa Catarina,MARITIMA,626386
2,Estados Unidos,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",Santa Catarina,MARITIMA,626000
9,Suécia,Produtos químicos orgânicos,Santa Catarina,MARITIMA,625850
10,Itália,Produtos farmacêuticos,Santa Catarina,AEREA,625305
11,Canadá,Níquel e suas obras,Santa Catarina,MARITIMA,625173
8,Finlândia,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,624791
11,Reino Unido,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",Santa Catarina,AEREA,624715
4,Espanha,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,624544
2,Paraguai,Chumbo e suas obras,Santa Catarina,RODOVIARIA,624375
1,França,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,624142
2,Alemanha,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",Santa Catarina,MARITIMA,623981
12,Noruega,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,AEREA,623577
3,Malásia,Alumínio e suas obras,Santa Catarina,MARITIMA,623493
2,Marrocos,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",Santa Catarina,MARITIMA,623215
10,Reino Unido,Produtos diversos das indústrias químicas,Santa Catarina,AEREA,623103
11,Turquia,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,MARITIMA,623090
12,Chile,"Carnes e miudezas, comestíveis",Santa Catarina,RODOVIARIA,623074
10,Vietnã,"Vestuário e seus acessórios, exceto de Malha",Santa Catarina,MARITIMA,623049
5,Marrocos,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",Santa Catarina,MARITIMA,622823
1,Vietnã,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,622725
1,Espanha,Produtos químicos orgânicos,Santa Catarina,MARITIMA,622122
5,México,Cobre e suas obras,Santa Catarina,MARITIMA,621996
8,Malásia,Cacau e suas preparações,Santa Catarina,MARITIMA,621905
6,Rússia,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,621570
3,Argentina,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,621565
6,Singapura,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Santa Catarina,AEREA,621246
4,Portugal,"Bebidas, líquidos alcoólicos e vinagres",Santa Catarina,MARITIMA,621112
8,Alemanha,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Santa Catarina,MARITIMA,620564
4,Itália,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,MARITIMA,620017
7,Paraguai,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",Santa Catarina,RODOVIARIA,620000
1,Índia,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",Santa Catarina,MARITIMA,619999
3,Itália,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Santa Catarina,MARITIMA,619605
6,Espanha,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,618916
8,Indonésia,"Madeira, carvão vegetal e obras de madeira",Santa Catarina,MARITIMA,618786
6,Bangladesh,"Vestuário e seus acessórios, de malha",Santa Catarina,MARITIMA,618467
11,Itália,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",Santa Catarina,AEREA,617900
1,Países Baixos (Holanda),Plásticos e suas obras,Santa Catarina,MARITIMA,617548
5,Estados Unidos,"Bebidas, líquidos alcoólicos e vinagres",Santa Catarina,MARITIMA,617503
10,Itália,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",Santa Catarina,AEREA,617430
10,Paraguai,"Vestuário e seus acessórios, de malha",Santa Catarina,RODOVIARIA,617420
3,Tailândia,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,AEREA,617347
10,Chile,"Carnes e miudezas, comestíveis",Santa Catarina,RODOVIARIA,617291
6,Porto Rico,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,616879
1,Argentina,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,Santa Catarina,RODOVIARIA,616671
12,Alemanha,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",Santa Catarina,MARITIMA,616582
1,Índia,"Vestuário e seus acessórios, exceto de Malha",Santa Catarina,MARITIMA,616451
4,Reino Unido,Plásticos e suas obras,Santa Catarina,MARITIMA,615730
10,Bélgica,Produtos farmacêuticos,Santa Catarina,MARITIMA,614031
11,Israel,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",Santa Catarina,AEREA,613583
10,Alemanha,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,613107
5,Israel,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",Santa Catarina,MARITIMA,612709
10,Japão,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,AEREA,612677
5,Países Baixos (Holanda),"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,MARITIMA,612672
5,Turquia,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,612299
7,Omã,Plásticos e suas obras,Santa Catarina,MARITIMA,612291
6,Bélgica,Plásticos e suas obras,Santa Catarina,MARITIMA,612269
2,Polônia,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,611841
6,Suécia,Produtos farmacêuticos,Santa Catarina,AEREA,611792
10,Indonésia,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,611571
7,Itália,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",Santa Catarina,MARITIMA,611568
12,Índia,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",Santa Catarina,MARITIMA,610460
11,Omã,Alumínio e suas obras,Santa Catarina,MARITIMA,610424
10,Taiwan (Formosa),"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,610157
10,Polônia,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,609861
3,Coreia do Sul,Obras diversas de metais comuns,Santa Catarina,MARITIMA,609799
10,Áustria,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,609169
5,China,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",Santa Catarina,MARITIMA,608743
7,Hungria,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,608716
1,China,"Vestuário e seus acessórios, de malha",Santa Catarina,AEREA,608439
3,Itália,"Bebidas, líquidos alcoólicos e vinagres",Santa Catarina,MARITIMA,608375
4,China,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",Santa Catarina,MARITIMA,607590
9,China,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,Santa Catarina,MARITIMA,607546
2,Coreia do Sul,Borracha e suas obras,Santa Catarina,MARITIMA,607455
9,Estados Unidos,Preparações alimentícias diversas,Santa Catarina,MARITIMA,606698
6,Chile,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",Santa Catarina,RODOVIARIA,606000
10,Estados Unidos,Produtos farmacêuticos,Santa Catarina,MARITIMA,605417
4,China,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,Santa Catarina,MARITIMA,605401
8,Argentina,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",Santa Catarina,RODOVIARIA,605121
10,Uruguai,Cacau e suas preparações,Santa Catarina,RODOVIARIA,605018
2,Espanha,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,MARITIMA,604722
12,Argentina,Produtos farmacêuticos,Santa Catarina,RODOVIARIA,604438
5,Itália,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,604297
7,Estados Unidos,Alumínio e suas obras,Santa Catarina,MARITIMA,604286
11,Vietnã,Obras diversas de metais comuns,Santa Catarina,MARITIMA,604273
1,Estados Unidos,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",Santa Catarina,MARITIMA,603749
12,Espanha,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,603474
10,Argentina,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",Santa Catarina,RODOVIARIA,603242
4,Tailândia,Plásticos e suas obras,Santa Catarina,MARITIMA,603125
7,Índia,Plásticos e suas obras,Santa Catarina,MARITIMA,602910
6,México,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Santa Catarina,MARITIMA,602149
7,Finlândia,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,602082
6,China,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,Santa Catarina,MARITIMA,602070
5,Chile,"Bebidas, líquidos alcoólicos e vinagres",Santa Catarina,MARITIMA,601732
3,China,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",Santa Catarina,MARITIMA,601628
4,Países Baixos (Holanda),Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,Santa Catarina,MARITIMA,601588
8,Chile,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,RODOVIARIA,601417
5,Índia,Produtos químicos orgânicos,Santa Catarina,AEREA,601251
9,China,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",Santa Catarina,MARITIMA,600979
2,Taiwan (Formosa),"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,600755
3,Alemanha,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Santa Catarina,MARITIMA,600199
7,Malásia,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,600082
5,Índia,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",Santa Catarina,MARITIMA,599854
4,Vietnã,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,599462
2,Paraguai,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",Santa Catarina,RODOVIARIA,599372
7,China,Produtos farmacêuticos,Santa Catarina,MARITIMA,599350
4,Canadá,Plásticos e suas obras,Santa Catarina,MARITIMA,599132
5,Peru,Zinco e suas obras,Santa Catarina,MARITIMA,598984
8,México,Borracha e suas obras,Santa Catarina,MARITIMA,598324
12,Vietnã,Alumínio e suas obras,Santa Catarina,MARITIMA,598182
5,Taiwan (Formosa),"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Santa Catarina,MARITIMA,597935
12,Argentina,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,597350
4,Noruega,Níquel e suas obras,Santa Catarina,MARITIMA,595591
6,Índia,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,595501
9,Paquistão,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",Santa Catarina,MARITIMA,594216
9,Estados Unidos,Produtos farmacêuticos,Santa Catarina,MARITIMA,593814
9,Espanha,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,MARITIMA,593756
10,Alemanha,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Santa Catarina,MARITIMA,593585
11,Argentina,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,593486
4,Chile,Produtos químicos orgânicos,Santa Catarina,MARITIMA,593485
11,Espanha,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,593350
7,França,"Bebidas, líquidos alcoólicos e vinagres",Santa Catarina,MARITIMA,592390
5,Taiwan (Formosa),"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,592291
8,China,"Madeira, carvão vegetal e obras de madeira",Santa Catarina,MARITIMA,592079
9,Vietnã,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,AEREA,592072
3,Paraguai,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",Santa Catarina,RODOVIARIA,591283
1,Bélgica,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,591052
12,Chile,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,RODOVIARIA,590821
5,China,Cobre e suas obras,Santa Catarina,MARITIMA,590712
7,Taiwan (Formosa),"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",Santa Catarina,MARITIMA,590618
11,Guatemala,Borracha e suas obras,Santa Catarina,MARITIMA,590572
4,Hungria,Produtos químicos orgânicos,Santa Catarina,MARITIMA,590485
2,Reino Unido,Produtos farmacêuticos,Santa Catarina,AEREA,590415
10,Paraguai,Cobre e suas obras,Santa Catarina,MARITIMA,590320
10,Japão,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Santa Catarina,AEREA,590282
11,México,Produtos químicos orgânicos,Santa Catarina,MARITIMA,589983
2,Hong Kong,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,589813
10,Polônia,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,589800
5,Suécia,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Santa Catarina,MARITIMA,589549
9,China,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,MARITIMA,589299
11,Estados Unidos,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",Santa Catarina,MARITIMA,589140
10,Rússia,Níquel e suas obras,Santa Catarina,MARITIMA,588972
5,Chile,Frutas; cascas de frutos cítricos e de melões,Santa Catarina,RODOVIARIA,588695
10,Estados Unidos,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Santa Catarina,MARITIMA,588532
2,Japão,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,AEREA,588458
2,Paquistão,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",Santa Catarina,MARITIMA,588368
10,Rússia,Alumínio e suas obras,Santa Catarina,MARITIMA,588266
11,China,"Calçados, polainas e artefatos semelhantes; suas partes",Santa Catarina,MARITIMA,587863
1,Vietnã,Obras diversas,Santa Catarina,MARITIMA,587556
8,Países Baixos (Holanda),"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",Santa Catarina,MARITIMA,587541
2,Alemanha,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,587527
2,Índia,"Vestuário e seus acessórios, exceto de Malha",Santa Catarina,MARITIMA,587411
11,Índia,"Vestuário e seus acessórios, exceto de Malha",Santa Catarina,MARITIMA,587054
4,Vietnã,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Santa Catarina,MARITIMA,585799
6,Países Baixos (Holanda),Plásticos e suas obras,Santa Catarina,MARITIMA,585400
7,Japão,Produtos químicos orgânicos,Santa Catarina,MARITIMA,585191
6,Suécia,Produtos químicos orgânicos,Santa Catarina,MARITIMA,585109
7,Chile,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,RODOVIARIA,584944
7,Peru,Zinco e suas obras,Santa Catarina,MARITIMA,584854
10,Suécia,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Santa Catarina,MARITIMA,584563
10,Turquia,Plásticos e suas obras,Santa Catarina,MARITIMA,584351
12,Bélgica,Plásticos e suas obras,Santa Catarina,MARITIMA,584240
4,México,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,584214
3,Vietnã,"Vestuário e seus acessórios, de malha",Santa Catarina,MARITIMA,584152
12,China,Cobre e suas obras,Santa Catarina,MARITIMA,584087
9,Itália,Produtos químicos orgânicos,Santa Catarina,AEREA,583131
1,Turquia,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",Santa Catarina,MARITIMA,582978
3,Colômbia,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,582802
4,Chile,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,RODOVIARIA,582328
1,Tailândia,"Fibras sintéticas ou artificiais, descontínuas",Santa Catarina,MARITIMA,582113
8,Alemanha,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,582101
4,Israel,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",Santa Catarina,MARITIMA,582002
5,Coreia do Sul,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",Santa Catarina,AEREA,581456
3,Omã,Plásticos e suas obras,Santa Catarina,MARITIMA,580900
11,Hong Kong,Outros metais comuns; ceramais (cermets); obras dessas matérias,Santa Catarina,MARITIMA,580870
3,Índia,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",Santa Catarina,MARITIMA,580728
12,Argentina,"Sal; enxofre; terras e pedras; gesso, cal e cimento",Santa Catarina,RODOVIARIA,580442
10,Argentina,Produtos farmacêuticos,Santa Catarina,RODOVIARIA,580291
11,Paraguai,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",Santa Catarina,RODOVIARIA,580000
10,Paraguai,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",Santa Catarina,RODOVIARIA,580000
4,Coreia do Sul,"Fibras sintéticas ou artificiais, descontínuas",Santa Catarina,MARITIMA,579752
9,China,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",Santa Catarina,MARITIMA,579202
11,Egito,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",Santa Catarina,MARITIMA,579162
11,Rússia,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",Santa Catarina,MARITIMA,579063
2,Malásia,Plásticos e suas obras,Santa Catarina,MARITIMA,578633
10,Hungria,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Santa Catarina,AEREA,578478
9,Rússia,Borracha e suas obras,Santa Catarina,MARITIMA,578293
2,Estados Unidos,"Sal; enxofre; terras e pedras; gesso, cal e cimento",Santa Catarina,MARITIMA,578170
5,Canadá,Outros metais comuns; ceramais (cermets); obras dessas matérias,Santa Catarina,MARITIMA,577860
5,Chile,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,RODOVIARIA,577551
9,Países Baixos (Holanda),Produtos químicos orgânicos,Santa Catarina,MARITIMA,577408
